,Stocks,Industry,LastPrice,Change,PctChange,MktCap,URL,Ticker
153,PDS,Textiles - General,315.90,-1.50,-0.47,4122.0,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/pds/PDS,PDSL.NS
154,JK Paper,Paper,420.30,-2.10,-0.50,7120.0,https://www.moneycontrol.com/india/stockpricequote/paper/jkpaper/JKP01,JKPAPER.NS
155,West Coast Pap,Paper,607.55,-3.15,-0.52,4013.0,https://www.moneycontrol.com/india/stockpricequote/paper/westcoastpapermills/WCP,WSTCSTPAPR.NS
156,Mold-Tek Pack,Plastics,941.90,-4.90,-0.52,3120.0,https://www.moneycontrol.com/india/stockpricequote/plastics/moldtekpackaging/MTP01,MOLDTKPAC.NS
157,Borosil Renew,Glass & Glass Products,559.00,-3.10,-0.55,7291.0,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/borosilrenewablesltd/BGW,BORORENEW.NS
158,Siyaram Silk,Textiles - Weaving,496.20,-2.85,-0.57,2326.0,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/siyaramsilkmills/SSM05,SIYSIL.NS
159,Genus Paper,Paper,16.80,-0.10,-0.59,432.0,https://www.moneycontrol.com/india/stockpricequote/paper/genuspaperboards/GPB,GENUSPAPER.NS
160,Shree Rama News,Paper,16.70,-0.10,-0.60,246.0,https://www.moneycontrol.com/india/stockpricequote/paper/shreeramanewsprint/RNP01,RAMANEWS.NS
161,SIL Invest,Finance - Investments,307.35,-1.95,-0.63,326.0,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/silinvestments/SIL16,SILINV.NS
162,CG Consumer,Electricals,392.70,-2.55,-0.65,24965.0,https://www.moneycontrol.com/india/stockpricequote/electricals/cromptongreavesconsumerelectrical/CGC01,CROMPTON.NS
163,Vardhman Poly,Textiles - Spinning - Cotton Blended,22.90,-0.15,-0.65,51.0,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vardhmanpolytex/VP09,VARDMNPOLY.NS
164,Astron Paper & ,Paper,38.00,-0.25,-0.65,177.0,https://www.moneycontrol.com/india/stockpricequote/paper/astronpaperboardmillltd/APB,ASTRON.NS
165,Weizmann,Textiles - Processing,75.25,-0.50,-0.66,119.0,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/weizmann/W02,WEIZMANIND.NS
166,VIP Industries,,586.95,-4.10,-0.69,8311.0,https://www.moneycontrol.com/india/stockpricequote/vipindustries/vipindustries/VIP,VIPIND.NS
167,Sarla Performan,Textiles - Processing,57.15,-0.40,-0.70,477.0,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sarlaperformancefibers/SPF01,SARLAPOLY.NS
168,Ruby Mills,Textiles - Composite Mills,642.30,-4.80,-0.74,1074.0,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/rubymills/RM04,RUBYMILLS.NS
169,GKW,Fasteners,578.05,-4.75,-0.82,345.0,https://www.moneycontrol.com/india/stockpricequote/fasteners/gkw/GKW,GKWLIMITED.NS
170,Vardhman Acryli,Textiles - Manmade,56.85,-0.50,-0.87,457.0,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/vardhmanacrylics/VA08,VARDHACRLC.NS
171,Pearl Polymers,Plastics,22.60,-0.20,-0.88,38.0,https://www.moneycontrol.com/india/stockpricequote/plastics/pearlpolymers/PP08,PEARLPOLY.NS
172,Nandan Denim,Textiles - Denim,30.60,-0.30,-0.97,441.0,https://www.moneycontrol.com/india/stockpricequote/textilesdenim/nandandenim/NE06,NDL.NS
173,Xpro India,Packaging,743.55,-7.35,-0.98,1318.0,https://www.moneycontrol.com/india/stockpricequote/packaging/xproindia/XI,XPROINDIA.NS
174,Responsive Ind,Construction & Contracting - Civil,145.25,-1.75,-1.19,3877.0,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/responsiveindustries/SH10,RESPONIND.NS
175,Guj Raffia Ind,Packaging,31.80,-0.40,-1.24,17.0,https://www.moneycontrol.com/india/stockpricequote/packaging/gujaratraffiaindustries/GRI,GUJRAFFIA.NS
176,Nagreeka Export,Textiles - Spinning - Cotton Blended,38.90,-0.50,-1.27,49.0,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nagreekaexports/NE,NAGREEKEXP.NS
177,Sintex Plastics,Plastics,3.75,-0.05,-1.32,239.0,https://www.moneycontrol.com/india/stockpricequote/plastics/sintexplasticstechnology/SPT,SPTL.NS
178,Zenithexpo,Textiles - Synthetic & Silk,86.20,-1.15,-1.32,47.0,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/zenithexports/ZE,ZENITHEXPO.NS
179,Ginni Filaments,Textiles - Spinning - Cotton Blended,37.40,-0.50,-1.32,320.0,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ginnifilaments/GF01,GINNIFILA.NS
180,Max Financial,Finance - Investments,804.10,-11.10,-1.36,27751.0,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/maxfinancialservices/MI,MFSL.NS
181,Kingfa Science,Plastics,1273.05,-17.90,-1.39,1542.0,https://www.moneycontrol.com/india/stockpricequote/plastics/kingfasciencetechnology/HSS,KINGFA.NS
182,HLE Glascoat,Glass & Glass Products,3889.55,-57.50,-1.46,5310.0,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/hleglascoat/SGE02,HLEGLAS.NS
183,La Opala RG,Glass & Glass Products,336.95,-5.25,-1.53,3740.0,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR,LAOPALA.NS
184,RSWM,Textiles - Spinning - Synthetic Blended,363.60,-5.70,-1.54,856.0,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/rswm/RSW01,RSWM.NS
185,Mohota Ind,Textiles - Composite Mills,6.20,-0.10,-1.59,9.0,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mohotaindustries/RRM,MOHOTAIND.NS
186,Damodar Ind,Textiles - Spinning - Synthetic Blended,54.75,-0.90,-1.62,128.0,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/damodarindustries/DT,DAMODARIND.NS
187,Andhra Paper,Paper,481.55,-8.35,-1.70,1915.0,https://www.moneycontrol.com/india/stockpricequote/paper/andhrapaperlimited/APP,ANDHRAPAP.NS
188,Plastiblends,Plastics,223.20,-4.15,-1.83,580.0,https://www.moneycontrol.com/india/stockpricequote/plastics/plastiblendsindia/PI13,PLASTIBLEN.NS
189,Rajshree Polypa,,205.20,-4.25,-2.03,231.0,https://www.moneycontrol.com/india/stockpricequote/rajshreepolypack/rajshreepolypack/RP27,RPPL.NS
190,Soma Textile,Textiles - Composite Mills,7.20,-0.15,-2.04,24.0,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/somatextilesindustries/STI03,SOMATEX.NS
191,Alps Industries,Textiles - General,2.35,-0.05,-2.08,9.0,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/alpsindustries/AI12,ALPSINDUS.NS
192,Salona Cotspin,Textiles - Spinning - Cotton Blended,256.10,-5.65,-2.16,136.0,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/salonacotspin/SC48,SALONA.NS
193,Mohit Ind,Textiles - Processing,19.50,-0.45,-2.26,28.0,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mohitindustries/MI36,MOHITIND.NS
194,Nilkamal,Plastics,2134.20,-58.50,-2.67,3185.0,https://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08,NILKAMAL.NS
195,Arrow Greentech,Plastics,75.30,-2.15,-2.78,106.0,https://www.moneycontrol.com/india/stockpricequote/plastics/arrowgreentech/ACP,ARROWGREEN.NS
196,MM Forgings,Castings & Forgings,930.35,-27.90,-2.91,2246.0,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF,MMFL.NS
197,Seshasayee Pape,Paper,292.70,-8.95,-2.97,1846.0,https://www.moneycontrol.com/india/stockpricequote/paper/seshasayeepaperboards/SPB,SESHAPAPER.NS
198,Jindal PolyFilm,Packaging,990.50,-30.60,-3.00,4337.0,https://www.moneycontrol.com/india/stockpricequote/packaging/jindalpolyfilms/JPF01,JINDALPOLY.NS
199,B&B Triplewall ,,275.00,-9.00,-3.17,564.0,https://www.moneycontrol.com/india/stockpricequote/bbtriplewallcontainers/bbtriplewallcontainers/BTC,BBTCL.NS
200,Tainwala Chem,Plastics,89.60,-3.20,-3.45,84.0,https://www.moneycontrol.com/india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP,TAINWALCHM.NS
201,Integra Essenti,,6.60,-0.30,-4.35,255.0,https://www.moneycontrol.com/india/stockpricequote/integraessentia/integraessentia/IGT,ESSENTIA.NS
202,Bombay Rayon,Textiles - General,3.20,-0.15,-4.48,102.0,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bombayrayonfashions/BRF,BRFL.NS
203,Shri Rama Multi,Packaging,16.95,-0.80,-4.51,108.0,https://www.moneycontrol.com/india/stockpricequote/packaging/shreeramamultitech/SRI01,SHREERAMA.NS
204,SKS Textiles,Textiles - General,22.00,-1.05,-4.56,7.0,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/skstextiles/ST27,SKSTEXTILE.NS
205,Shekhawati Poly,Textiles - Manmade,1.00,-0.05,-4.76,34.0,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/shekhawatipolyyarn/SP09,SPYL.NS
206,Hind Nat Glass,Glass & Glass Products,10.85,-0.55,-4.82,97.0,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/hindusthannationalglassindustries/HNG01,HINDNATGLS.NS
207,SEL Mgf Company,Textiles - General,784.20,-41.25,-5.00,2598.0,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/selmanufacturingcompany/SMC01,SELMC.NS
